input_chunk_length,output_chunk_length,kernel_size,n_epochs,use_covariates,use_revin,batch_size,lr,weight_decay,const_init,Split,RMSE,MSE,MAE,R2
60,24,19,80,FALSE,TRUE,16,0.001,0,TRUE,TEST,1.976930365,3.90825367,1.394998789,0.915326059
48,24,25,30,FALSE,TRUE,32,0.001,1.00E-05,TRUE,VAL,1.977397516,3.910100937,1.470481992,0.87968564
48,24,31,50,FALSE,TRUE,32,0.0003,0.0001,FALSE,VAL,1.977440138,3.910269499,1.458031774,0.873360276
48,24,31,50,FALSE,TRUE,64,0.0003,0.0001,FALSE,VAL,1.977635631,3.91104269,1.456931353,0.875973761
48,24,25,80,FALSE,TRUE,64,0.0003,0.0001,FALSE,VAL,1.977770048,3.911574364,1.474309206,0.870467603
48,24,25,80,FALSE,TRUE,64,0.001,0.0001,TRUE,TEST,1.977874381,3.911987066,1.43394196,0.919759035
48,24,25,50,FALSE,TRUE,64,0.0003,0.0001,FALSE,VAL,1.977974188,3.912381887,1.457795382,0.875744998
48,24,25,80,FALSE,TRUE,64,0.001,1.00E-06,TRUE,VAL,1.978097614,3.912870169,1.469524384,0.878806055
48,24,25,50,FALSE,TRUE,32,0.0003,1.00E-06,FALSE,VAL,1.978468327,3.91433692,1.462324262,0.873307407
48,24,25,50,FALSE,TRUE,32,0.0003,0,FALSE,VAL,1.978675527,3.915156841,1.462498665,0.873299122
36,24,19,50,FALSE,TRUE,16,0.001,1.00E-06,FALSE,TEST,1.978855416,3.915868759,1.448986173,0.916145802
48,24,25,80,FALSE,TRUE,64,0.001,0,TRUE,VAL,1.979015954,3.916504145,1.470253468,0.878754258
60,24,31,50,FALSE,TRUE,64,0.0003,1.00E-05,FALSE,VAL,1.979124557,3.916934013,1.445286751,0.880662143
36,24,19,50,FALSE,TRUE,16,0.001,0,FALSE,TEST,1.979404984,3.91804409,1.449280858,0.916120827
60,24,25,30,FALSE,TRUE,64,0.001,1.00E-06,TRUE,VAL,1.979472736,3.918312311,1.450734615,0.882412016
60,24,25,30,FALSE,TRUE,64,0.001,0,TRUE,VAL,1.979916708,3.920070171,1.451011658,0.882386923
60,24,31,50,FALSE,TRUE,64,0.0003,1.00E-06,FALSE,VAL,1.980020205,3.920480013,1.445933223,0.880595982
60,24,31,50,FALSE,TRUE,64,0.0003,0,FALSE,VAL,1.980120145,3.920875788,1.446005821,0.880588591
48,24,25,30,FALSE,TRUE,32,0.001,1.00E-06,TRUE,VAL,1.98123064,3.925274849,1.473273158,0.879683971
48,24,25,30,FALSE,TRUE,32,0.001,0,TRUE,VAL,1.98169774,3.927125931,1.473625779,0.879681706
36,24,31,30,FALSE,TRUE,16,0.001,1.00E-05,FALSE,TEST,1.983877886,3.935771465,1.495832682,0.907391667
48,24,19,80,FALSE,TRUE,64,0.001,0.0001,FALSE,TEST,1.984600625,3.938639641,1.438089728,0.916407168
48,24,31,50,FALSE,TRUE,64,0.0003,1.00E-05,FALSE,VAL,1.984679852,3.938954115,1.462203979,0.875343323
48,24,25,80,FALSE,TRUE,64,0.0003,1.00E-05,FALSE,VAL,1.9850766,3.940529108,1.480211973,0.870348036
48,24,25,50,FALSE,TRUE,64,0.0003,1.00E-05,FALSE,VAL,1.985275485,3.94131875,1.462335706,0.87530762
48,24,31,50,FALSE,TRUE,64,0.0003,1.00E-06,FALSE,VAL,1.985441027,3.94197607,1.462759495,0.875275791
48,24,31,80,FALSE,TRUE,64,0.0003,0.0001,FALSE,VAL,1.985461561,3.94205761,1.476952314,0.869285583
48,24,31,50,FALSE,TRUE,64,0.0003,0,FALSE,VAL,1.985526224,3.942314386,1.462821484,0.875268221
48,24,31,80,FALSE,TRUE,64,0.001,1.00E-05,TRUE,VAL,1.985676016,3.942909241,1.468591452,0.878179073
48,24,25,50,FALSE,TRUE,64,0.0003,1.00E-06,FALSE,VAL,1.986166198,3.944856167,1.462983131,0.875256896
48,24,25,80,FALSE,TRUE,64,0.0003,1.00E-06,FALSE,VAL,1.986183724,3.944925785,1.480960727,0.870337009
48,24,25,50,FALSE,TRUE,64,0.0003,0,FALSE,VAL,1.986267389,3.945258141,1.463057518,0.875251174
48,24,25,80,FALSE,TRUE,64,0.0003,0,FALSE,VAL,1.986315342,3.945448637,1.481046438,0.87033546
48,24,31,80,FALSE,TRUE,64,0.001,1.00E-06,TRUE,VAL,1.987031375,3.948293686,1.46968317,0.878105402
48,24,31,80,FALSE,TRUE,64,0.001,0,TRUE,VAL,1.987190952,3.948927879,1.469809771,0.878097475
36,24,31,30,FALSE,TRUE,16,0.001,1.00E-06,FALSE,TEST,1.98733444,3.949498177,1.498040676,0.907124996
36,24,31,30,FALSE,TRUE,16,0.001,0,FALSE,TEST,1.987716865,3.951018333,1.498283505,0.907095432
60,24,31,30,FALSE,TRUE,16,0.0003,0.0001,TRUE,VAL,1.988184539,3.95287776,1.449831724,0.884766102
60,24,19,80,FALSE,TRUE,16,0.001,0.0001,FALSE,TEST,1.988726313,3.955032349,1.396765947,0.918492913
60,24,25,30,FALSE,TRUE,16,0.001,1.00E-06,FALSE,TEST,1.989401691,3.957719088,1.468040586,0.908753455
60,24,19,50,FALSE,TRUE,64,0.001,1.00E-05,TRUE,VAL,1.989931752,3.959828377,1.43422842,0.890744328
48,24,31,30,FALSE,TRUE,64,0.001,0.0001,FALSE,VAL,1.990555877,3.962312698,1.472189426,0.868556201
48,24,25,80,FALSE,TRUE,32,0.0003,0.0001,FALSE,VAL,1.990890919,3.96364665,1.478554249,0.874304056
60,24,19,50,FALSE,TRUE,64,0.001,1.00E-06,TRUE,VAL,1.991932213,3.967793941,1.435493946,0.890653968
60,24,25,30,FALSE,TRUE,16,0.001,0,FALSE,TEST,1.992030418,3.968185186,1.469861031,0.908522129
60,24,19,50,FALSE,TRUE,64,0.001,0,TRUE,VAL,1.992155247,3.968682528,1.435637951,0.890642464
48,24,31,50,FALSE,TRUE,32,0.0003,1.00E-05,FALSE,VAL,1.992159017,3.968697548,1.469631076,0.872231364
60,24,31,30,FALSE,TRUE,16,0.0003,1.00E-05,TRUE,VAL,1.993274527,3.973143339,1.451556563,0.884653449
60,24,31,30,FALSE,TRUE,64,0.0003,0.0001,FALSE,VAL,1.993393297,3.973616838,1.460623741,0.879544854
48,24,31,50,FALSE,TRUE,32,0.0003,1.00E-06,FALSE,VAL,1.993825979,3.975342035,1.47096777,0.872104108
48,24,31,50,FALSE,TRUE,32,0.0003,0,FALSE,VAL,1.994012872,3.976087332,1.471118331,0.872089863
60,24,31,30,FALSE,TRUE,16,0.0003,1.00E-06,TRUE,VAL,1.99403523,3.9761765,1.451878786,0.884631634
60,24,31,30,FALSE,TRUE,16,0.0003,0,TRUE,VAL,1.994121077,3.976518869,1.451915383,0.88462913
60,24,25,50,FALSE,TRUE,64,0.0003,0.0001,FALSE,VAL,1.994557007,3.978257656,1.449375749,0.881705344
48,24,19,80,FALSE,TRUE,64,0.001,0.0001,TRUE,VAL,1.995391185,3.981585979,1.46420598,0.87860781
36,24,19,80,FALSE,TRUE,16,0.001,1.00E-05,FALSE,TEST,1.995961344,3.983861685,1.459618688,0.911788106
48,24,31,80,FALSE,TRUE,64,0.0003,1.00E-05,FALSE,VAL,1.996006436,3.984041691,1.484930277,0.868379235
48,24,31,80,FALSE,TRUE,64,0.0003,1.00E-06,FALSE,VAL,1.997214404,3.988865376,1.485863924,0.868275702
60,24,31,30,FALSE,TRUE,64,0.0003,1.00E-05,FALSE,VAL,1.997262751,3.989058495,1.463535786,0.879201293
48,24,31,80,FALSE,TRUE,64,0.0003,0,FALSE,VAL,1.997351323,3.989412308,1.485969067,0.868264019
60,24,31,30,FALSE,TRUE,64,0.0003,1.00E-06,FALSE,VAL,1.997665712,3.990668297,1.463839293,0.87916559
60,24,31,50,FALSE,TRUE,64,0.001,0.0001,TRUE,VAL,1.997670784,3.990688562,1.432354689,0.888035595
60,24,31,30,FALSE,TRUE,64,0.0003,0,FALSE,VAL,1.997710169,3.990845919,1.463873029,0.879161596
60,24,19,50,FALSE,TRUE,64,0.0003,0.0001,FALSE,VAL,1.997873785,3.991499662,1.459686875,0.880730033
48,24,19,80,FALSE,TRUE,64,0.001,1.00E-05,TRUE,VAL,1.999457524,3.997830391,1.467169642,0.879290938
36,24,25,50,FALSE,TRUE,16,0.001,0.0001,FALSE,TEST,1.999677155,3.998708725,1.453266859,0.90918231
48,24,19,80,FALSE,TRUE,64,0.001,1.00E-06,TRUE,VAL,2.000257714,4.001030922,1.467738986,0.879351676
60,24,25,50,FALSE,TRUE,32,0.0003,1.00E-05,TRUE,VAL,2.000349134,4.001396656,1.436283469,0.89178133
48,24,19,80,FALSE,TRUE,64,0.001,0,TRUE,VAL,2.000353782,4.001415253,1.467806339,0.879358053
60,24,25,50,FALSE,TRUE,64,0.001,0.0001,TRUE,VAL,2.000871945,4.003488541,1.429461241,0.889135122
48,24,25,30,FALSE,TRUE,64,0.001,0.0001,FALSE,VAL,2.001886313,4.007548809,1.480963588,0.868504703
48,24,25,80,FALSE,TRUE,64,0.001,0.0001,FALSE,VAL,2.002002667,4.008014679,1.49464643,0.875672102
48,24,25,30,FALSE,TRUE,64,0.0003,0.0001,FALSE,VAL,2.002027557,4.008114338,1.484025121,0.872640252
48,24,31,80,FALSE,TRUE,32,0.0003,0.0001,FALSE,VAL,2.002077335,4.008313656,1.483175159,0.873822331
36,24,25,50,FALSE,TRUE,16,0.001,1.00E-05,FALSE,TEST,2.002368955,4.00948143,1.448901057,0.912803352
60,24,19,50,FALSE,TRUE,32,0.0003,0.0001,TRUE,VAL,2.002462064,4.009854317,1.443393707,0.887007117
48,24,31,80,FALSE,TRUE,16,0.001,0.0001,TRUE,TEST,2.002571479,4.01029253,1.43647933,0.915200293
60,24,31,80,FALSE,TRUE,16,0.001,0.0001,TRUE,TEST,2.003064788,4.012268543,1.409062028,0.917203605
48,24,31,30,FALSE,TRUE,64,0.001,1.00E-05,FALSE,VAL,2.003180716,4.012732983,1.482674718,0.867589653
60,24,25,30,FALSE,TRUE,64,0.0003,0.0001,FALSE,VAL,2.003479791,4.013931274,1.46559453,0.879957378
36,24,31,50,FALSE,TRUE,16,0.001,0.0001,FALSE,TEST,2.003677682,4.014724255,1.453321576,0.908068538
48,24,25,50,FALSE,TRUE,16,0.0003,1.00E-05,TRUE,VAL,2.00392017,4.015696049,1.478831053,0.869953871
60,24,19,50,FALSE,TRUE,32,0.001,0.0001,FALSE,TEST,2.00394456,4.0157938,1.458517313,0.918205619
60,24,25,80,FALSE,TRUE,16,0.001,1.00E-05,TRUE,TEST,2.004006545,4.016042233,1.417401791,0.911393225
48,24,25,50,FALSE,TRUE,16,0.0003,1.00E-06,TRUE,VAL,2.004134911,4.01655674,1.479606509,0.870232463
48,24,25,50,FALSE,TRUE,16,0.0003,0,TRUE,VAL,2.004200934,4.016821384,1.479762077,0.870261371
48,24,25,30,FALSE,TRUE,64,0.0003,1.00E-05,FALSE,VAL,2.004477853,4.017931461,1.485397458,0.872446895
48,24,31,30,FALSE,TRUE,64,0.001,1.00E-06,FALSE,VAL,2.004582163,4.018349648,1.483833909,0.867482901
48,24,31,30,FALSE,TRUE,64,0.001,0,FALSE,VAL,2.004740224,4.018983364,1.483964562,0.867471099
48,24,25,30,FALSE,TRUE,64,0.0003,1.00E-06,FALSE,VAL,2.004770669,4.019105434,1.485559106,0.872424364
48,24,25,30,FALSE,TRUE,64,0.0003,0,FALSE,VAL,2.004805038,4.01924324,1.485578299,0.872421861
36,24,31,80,FALSE,TRUE,32,0.0003,0.0001,TRUE,VAL,2.00512349,4.02052021,1.487424374,0.868464708
36,24,25,50,FALSE,TRUE,16,0.001,1.00E-06,FALSE,TEST,2.005462934,4.02188158,1.449136615,0.91344744
36,24,19,50,FALSE,TRUE,64,0.0003,0.0001,TRUE,VAL,2.005505138,4.022050858,1.467589855,0.867029548
60,24,19,50,FALSE,TRUE,64,0.0003,1.00E-05,FALSE,VAL,2.00585153,4.023440361,1.465688825,0.880248785
36,24,19,50,FALSE,TRUE,64,0.0003,1.00E-05,TRUE,VAL,2.00592451,4.023733139,1.467878819,0.866784811
36,24,19,50,FALSE,TRUE,64,0.0003,1.00E-06,TRUE,VAL,2.005982511,4.023965836,1.467919588,0.866759419
36,24,19,50,FALSE,TRUE,64,0.0003,0,TRUE,VAL,2.005989286,4.023993015,1.467924356,0.86675638
36,24,25,50,FALSE,TRUE,16,0.001,0,FALSE,TEST,2.006159833,4.024677277,1.449430585,0.913514256
60,24,19,50,FALSE,TRUE,64,0.0003,1.00E-06,FALSE,VAL,2.006686596,4.026791096,1.466313124,0.880197883
60,24,19,50,FALSE,TRUE,64,0.0003,0,FALSE,VAL,2.006779743,4.027164936,1.466382623,0.880192101
60,24,25,50,FALSE,TRUE,32,0.0003,1.00E-06,TRUE,VAL,2.007320596,4.029335976,1.441413879,0.891410828
60,24,25,50,FALSE,TRUE,32,0.0003,0,TRUE,VAL,2.008152083,4.032674789,1.442016006,0.891366601
48,24,25,30,FALSE,TRUE,32,0.0003,0.0001,FALSE,VAL,2.008791911,4.035244942,1.478762984,0.87443006
60,24,25,50,FALSE,TRUE,16,0.001,0.0001,FALSE,TEST,2.008916529,4.035745621,1.47993505,0.914960682
60,24,19,50,FALSE,TRUE,32,0.0003,1.00E-05,TRUE,VAL,2.008995687,4.036063671,1.447250843,0.886504054
60,24,25,30,FALSE,TRUE,64,0.0003,1.00E-05,FALSE,VAL,2.009383956,4.037623882,1.469883919,0.879499257
48,24,19,30,FALSE,TRUE,16,0.0003,0.0001,TRUE,VAL,2.009737984,4.039046764,1.475643754,0.872929394
60,24,19,50,FALSE,TRUE,32,0.0003,1.00E-06,TRUE,VAL,2.009765032,4.039155483,1.447691083,0.886447847
60,24,19,50,FALSE,TRUE,32,0.0003,0,TRUE,VAL,2.009849732,4.039495945,1.44773829,0.886441648
60,24,25,30,FALSE,TRUE,64,0.0003,1.00E-06,FALSE,VAL,2.010032762,4.040231705,1.470336199,0.879447699
60,24,25,30,FALSE,TRUE,64,0.0003,0,FALSE,VAL,2.010105709,4.04052496,1.470386028,0.879441857
60,24,25,30,FALSE,TRUE,16,0.0003,0.0001,TRUE,VAL,2.010165487,4.040765285,1.459102511,0.886224926
60,24,31,50,FALSE,TRUE,16,0.001,0.0001,FALSE,TEST,2.010454747,4.041928291,1.481528282,0.915121019
48,24,31,30,FALSE,TRUE,32,0.0003,0.0001,FALSE,VAL,2.010718236,4.042987823,1.480113506,0.873429894
48,24,19,50,FALSE,TRUE,64,0.0003,0.0001,FALSE,VAL,2.010744322,4.043092728,1.482275128,0.872406304
36,24,25,30,FALSE,TRUE,32,0.0003,0,TRUE,VAL,2.011104394,4.044540882,1.49803102,0.868905485
36,24,25,30,FALSE,TRUE,32,0.0003,1.00E-06,TRUE,VAL,2.011110795,4.044566631,1.498037815,0.868904114
36,24,25,30,FALSE,TRUE,32,0.0003,1.00E-05,TRUE,VAL,2.011162364,4.044774055,1.498090863,0.868894517
48,24,19,50,FALSE,TRUE,32,0.0003,0.0001,FALSE,VAL,2.011408099,4.045762539,1.478562951,0.868721545
48,24,31,80,FALSE,TRUE,64,0.001,0.0001,FALSE,VAL,2.011615402,4.046596527,1.495257258,0.875508487
48,24,19,30,FALSE,TRUE,32,0.001,0.0001,TRUE,VAL,2.01167881,4.046851635,1.491340756,0.877321482
36,24,25,80,FALSE,TRUE,32,0.0003,0.0001,TRUE,VAL,2.011857052,4.047568798,1.490811348,0.869306564
48,24,25,80,FALSE,TRUE,32,0.0003,1.00E-05,FALSE,VAL,2.011964298,4.048000336,1.499341846,0.87421298
36,24,31,80,FALSE,TRUE,32,0.0003,1.00E-05,TRUE,VAL,2.012080543,4.048468113,1.49258256,0.867637455
36,24,25,30,FALSE,TRUE,32,0.0003,0.0001,TRUE,VAL,2.012120594,4.048629284,1.498934507,0.868782878
48,24,25,80,FALSE,TRUE,16,0.001,0.0001,TRUE,TEST,2.012427936,4.049866199,1.446576715,0.913328886
36,24,25,50,FALSE,TRUE,16,0.0003,0.0001,TRUE,VAL,2.012475562,4.050057888,1.505355716,0.86372894
48,24,19,30,FALSE,TRUE,16,0.0003,1.00E-05,TRUE,VAL,2.012695313,4.050942421,1.478295803,0.872652113
36,24,31,80,FALSE,TRUE,32,0.0003,1.00E-06,TRUE,VAL,2.012917289,4.051836014,1.49323976,0.867536604
48,24,19,80,FALSE,TRUE,32,0.001,0,TRUE,TEST,2.012995461,4.052150726,1.459148526,0.914408088
36,24,31,80,FALSE,TRUE,32,0.0003,0,TRUE,VAL,2.01301145,4.052215099,1.493314028,0.867525339
48,24,19,30,FALSE,TRUE,16,0.0003,1.00E-06,TRUE,VAL,2.013044139,4.052346706,1.478600621,0.872623146
48,24,19,30,FALSE,TRUE,16,0.0003,0,TRUE,VAL,2.013082868,4.052502632,1.478635311,0.872619927
48,24,19,80,FALSE,TRUE,32,0.001,1.00E-06,TRUE,TEST,2.013418838,4.053855419,1.459280252,0.914400101
48,24,31,30,FALSE,TRUE,64,0.0003,0.0001,FALSE,VAL,2.01400609,4.056220531,1.492194176,0.871834815
48,24,25,50,FALSE,TRUE,16,0.0003,0.0001,TRUE,VAL,2.014156664,4.056827068,1.482683301,0.867018223
60,24,31,50,FALSE,TRUE,64,0.001,1.00E-05,TRUE,VAL,2.014312435,4.057454586,1.443090677,0.886888683
60,24,31,80,FALSE,TRUE,64,0.0003,0.0001,FALSE,VAL,2.014422509,4.057898045,1.476947904,0.879568458
36,24,25,80,FALSE,TRUE,64,0.0003,0.0001,TRUE,VAL,2.015404386,4.061854839,1.502152205,0.858228862
36,24,31,30,FALSE,TRUE,32,0.0003,0.0001,TRUE,VAL,2.01561672,4.062710762,1.504913926,0.866948903
36,24,31,30,FALSE,TRUE,32,0.0003,1.00E-05,TRUE,VAL,2.015706615,4.063073158,1.505002856,0.866919041
36,24,31,30,FALSE,TRUE,32,0.0003,1.00E-06,TRUE,VAL,2.015732164,4.063176155,1.505024552,0.866913915
36,24,31,30,FALSE,TRUE,32,0.0003,0,TRUE,VAL,2.015733938,4.063183308,1.505025744,0.866913438
60,24,25,50,FALSE,TRUE,64,0.0003,1.00E-05,FALSE,VAL,2.015831515,4.063576698,1.464411497,0.880708516
48,24,25,50,FALSE,TRUE,64,0.001,0.0001,FALSE,VAL,2.016043923,4.064433098,1.505472064,0.87088567
48,24,25,80,FALSE,TRUE,32,0.0003,1.00E-06,FALSE,VAL,2.016079992,4.064578533,1.503106833,0.874174058
48,24,19,80,FALSE,TRUE,64,0.0003,0.0001,FALSE,VAL,2.01616691,4.064929008,1.496484637,0.867980421
36,24,31,80,FALSE,TRUE,64,0.0003,0,TRUE,VAL,2.016282795,4.065396309,1.505641222,0.856114149
36,24,31,80,FALSE,TRUE,64,0.0003,1.00E-06,TRUE,VAL,2.016286579,4.065411568,1.505646706,0.856114328
36,24,25,80,FALSE,TRUE,64,0.0003,1.00E-05,TRUE,VAL,2.01629391,4.065441132,1.502105355,0.858512402
36,24,31,80,FALSE,TRUE,64,0.0003,1.00E-05,TRUE,VAL,2.016318623,4.065540791,1.505690575,0.856116652
60,24,31,50,FALSE,TRUE,64,0.001,1.00E-06,TRUE,VAL,2.016453772,4.066085815,1.44456327,0.886721551
36,24,25,80,FALSE,TRUE,64,0.0003,1.00E-06,TRUE,VAL,2.016487469,4.066221714,1.502172351,0.858550668
36,24,25,80,FALSE,TRUE,64,0.0003,0,TRUE,VAL,2.016510643,4.066315174,1.502180338,0.858555079
48,24,25,80,FALSE,TRUE,32,0.0003,0,FALSE,VAL,2.016593168,4.066648006,1.503540754,0.874167621
60,24,31,50,FALSE,TRUE,64,0.001,0,TRUE,VAL,2.016698743,4.067073822,1.444732666,0.886705041
36,24,19,80,FALSE,TRUE,16,0.001,1.00E-05,TRUE,TEST,2.016724989,4.06717968,1.469550133,0.909440458
36,24,31,80,FALSE,TRUE,64,0.0003,0.0001,TRUE,VAL,2.016742722,4.067251205,1.506174326,0.856138468
48,24,19,50,FALSE,TRUE,64,0.0003,1.00E-05,FALSE,VAL,2.017442579,4.070074558,1.486837864,0.871874094
48,24,31,30,FALSE,TRUE,64,0.0003,1.00E-05,FALSE,VAL,2.017651862,4.070919037,1.494800925,0.871500611
48,24,25,80,FALSE,TRUE,16,0.0003,1.00E-06,TRUE,VAL,2.017741667,4.071281433,1.493232131,0.879881203
48,24,19,80,FALSE,TRUE,32,0.001,1.00E-05,TRUE,TEST,2.01774592,4.071298599,1.460769296,0.914290249
36,24,25,50,FALSE,TRUE,64,0.0003,0.0001,FALSE,VAL,2.017814216,4.071574211,1.505105853,0.860902786
48,24,25,80,FALSE,TRUE,16,0.0003,0,TRUE,VAL,2.017889008,4.071876049,1.493510842,0.879761934
48,24,25,30,FALSE,TRUE,32,0.0003,1.00E-05,FALSE,VAL,2.017995579,4.072306156,1.486308336,0.873977065
48,24,31,30,FALSE,TRUE,64,0.0003,1.00E-06,FALSE,VAL,2.018036221,4.072470188,1.495071411,0.871465504
48,24,31,30,FALSE,TRUE,64,0.0003,0,FALSE,VAL,2.018079579,4.072645187,1.495101571,0.871461689
60,24,31,50,FALSE,TRUE,16,0.001,0.0001,TRUE,TEST,2.018122109,4.072816849,1.492356062,0.914734602
48,24,19,50,FALSE,TRUE,64,0.0003,1.00E-06,FALSE,VAL,2.018150581,4.072931767,1.48732233,0.871817768
48,24,19,50,FALSE,TRUE,64,0.0003,0,FALSE,VAL,2.018230558,4.073254585,1.487377286,0.871811509
60,24,25,50,FALSE,TRUE,64,0.0003,1.00E-06,FALSE,VAL,2.01851193,4.074390411,1.46632278,0.880577385
36,24,19,80,FALSE,TRUE,16,0.001,1.00E-06,FALSE,TEST,2.018530592,4.074465752,1.475572944,0.910579622
60,24,25,80,FALSE,TRUE,16,0.001,1.00E-06,TRUE,TEST,2.018738228,4.075304031,1.434315801,0.907490134
60,24,25,50,FALSE,TRUE,64,0.0003,0,FALSE,VAL,2.018817591,4.075624466,1.466540337,0.880562365
48,24,31,30,FALSE,TRUE,32,0.0003,1.00E-05,FALSE,VAL,2.018922341,4.076047421,1.486231327,0.87282443
48,24,25,80,FALSE,TRUE,16,0.0003,1.00E-05,TRUE,VAL,2.018990952,4.076324463,1.492328644,0.880688012
48,24,25,30,FALSE,TRUE,32,0.0003,1.00E-06,FALSE,VAL,2.019084475,4.076702118,1.487196922,0.873924732
48,24,25,30,FALSE,TRUE,32,0.0003,0,FALSE,VAL,2.019207986,4.07720089,1.487299085,0.873918772
60,24,31,80,FALSE,TRUE,16,0.001,1.00E-05,TRUE,TEST,2.019222391,4.077259064,1.435406446,0.911033154
48,24,19,80,FALSE,TRUE,32,0.0003,0.0001,FALSE,VAL,2.019307757,4.077603817,1.497574806,0.868624568
60,24,25,80,FALSE,TRUE,64,0.0003,0.0001,FALSE,VAL,2.019386508,4.077921867,1.477606177,0.88120383
60,24,25,50,FALSE,TRUE,16,0.001,0.0001,TRUE,TEST,2.019433733,4.078112602,1.491537452,0.915139377
48,24,19,30,FALSE,TRUE,32,0.001,1.00E-05,TRUE,VAL,2.019462068,4.078227043,1.498069406,0.876923323
48,24,31,30,FALSE,TRUE,32,0.0003,1.00E-06,FALSE,VAL,2.019802525,4.079602242,1.48689127,0.872758627
48,24,31,30,FALSE,TRUE,32,0.0003,0,FALSE,VAL,2.019900261,4.079997063,1.486964703,0.872751296
36,24,31,50,FALSE,TRUE,16,0.0003,0.0001,TRUE,VAL,2.020044258,4.080578804,1.512089491,0.86265707
48,24,19,30,FALSE,TRUE,32,0.001,1.00E-06,TRUE,VAL,2.020411641,4.082063198,1.498898745,0.876866221
48,24,25,30,FALSE,TRUE,64,0.001,1.00E-05,FALSE,VAL,2.020417069,4.082085133,1.495727539,0.868107438
48,24,19,30,FALSE,TRUE,32,0.001,0,TRUE,VAL,2.020514656,4.082479477,1.498988032,0.876860261
36,24,19,80,FALSE,TRUE,16,0.001,0,FALSE,TEST,2.021153874,4.085062981,1.477417111,0.910432279
48,24,19,80,FALSE,TRUE,16,0.001,0,TRUE,TEST,2.021294597,4.085631847,1.482403517,0.912314832
48,24,19,80,FALSE,TRUE,16,0.001,1.00E-06,TRUE,TEST,2.021465268,4.086321831,1.48225069,0.912375033
36,24,25,50,FALSE,TRUE,64,0.0003,1.00E-05,FALSE,VAL,2.022199805,4.089292049,1.509203434,0.86033231
36,24,31,50,FALSE,TRUE,64,0.0003,0.0001,FALSE,VAL,2.022292001,4.089664936,1.508753181,0.860021412
36,24,25,50,FALSE,TRUE,64,0.0003,1.00E-06,FALSE,VAL,2.022672884,4.091205597,1.509661555,0.860274136
36,24,25,50,FALSE,TRUE,64,0.0003,0,FALSE,VAL,2.022725926,4.091420174,1.509712219,0.860267639
48,24,25,30,FALSE,TRUE,64,0.001,1.00E-06,FALSE,VAL,2.022935842,4.092269421,1.497716188,0.868053913
60,24,19,50,FALSE,TRUE,32,0.001,1.00E-05,FALSE,TEST,2.023136779,4.093082428,1.477582693,0.91583693
48,24,25,30,FALSE,TRUE,64,0.001,0,FALSE,VAL,2.023227401,4.093449116,1.497944236,0.868047774
48,24,31,50,FALSE,TRUE,64,0.001,0.0001,FALSE,VAL,2.024014777,4.096635818,1.507596731,0.871240437
48,24,19,80,FALSE,TRUE,16,0.001,1.00E-05,TRUE,TEST,2.024044108,4.096754551,1.481520176,0.912747264
48,24,19,80,FALSE,TRUE,16,0.001,1.00E-05,FALSE,TEST,2.024190048,4.097345352,1.47429204,0.912507236
48,24,19,50,FALSE,TRUE,32,0.0003,1.00E-05,FALSE,VAL,2.0242606,4.097630978,1.488297462,0.867744744
48,24,31,80,FALSE,TRUE,32,0.0003,1.00E-05,FALSE,VAL,2.02470953,4.099448681,1.501937866,0.87237817
60,24,25,80,FALSE,TRUE,16,0.001,0,TRUE,TEST,2.025496919,4.102637768,1.440812826,0.906562269
48,24,19,50,FALSE,TRUE,32,0.0003,1.00E-06,FALSE,VAL,2.025669472,4.103336811,1.489352107,0.867637396
48,24,19,50,FALSE,TRUE,32,0.0003,0,FALSE,VAL,2.025826476,4.103972912,1.489468694,0.867625475
60,24,19,50,FALSE,TRUE,32,0.001,1.00E-06,FALSE,TEST,2.02597829,4.104588032,1.479949236,0.915506423
48,24,19,80,FALSE,TRUE,64,0.001,0.0001,FALSE,VAL,2.026108441,4.105115414,1.501143932,0.874185383
60,24,19,50,FALSE,TRUE,32,0.001,0,FALSE,TEST,2.026305063,4.105912209,1.480231285,0.915468276
48,24,19,80,FALSE,TRUE,64,0.0003,1.00E-05,FALSE,VAL,2.026933985,4.10846138,1.504239678,0.867223203
36,24,31,50,FALSE,TRUE,16,0.0003,1.00E-05,TRUE,VAL,2.027515676,4.110819817,1.517418981,0.861535847
48,24,31,80,FALSE,TRUE,32,0.0003,1.00E-06,FALSE,VAL,2.027604456,4.111179829,1.504376888,0.872196972
60,24,31,50,FALSE,TRUE,16,0.0003,0.0001,TRUE,VAL,2.027694995,4.111546993,1.473480105,0.882164896
48,24,31,80,FALSE,TRUE,32,0.0003,0,FALSE,VAL,2.027934611,4.112518787,1.504652143,0.87217629
48,24,19,80,FALSE,TRUE,64,0.0003,1.00E-06,FALSE,VAL,2.028114834,4.113249779,1.505106211,0.867139339
36,24,31,50,FALSE,TRUE,64,0.0003,1.00E-05,FALSE,VAL,2.028147397,4.113381863,1.5139184,0.85934341
48,24,19,80,FALSE,TRUE,64,0.0003,0,FALSE,VAL,2.028247668,4.113788605,1.505203605,0.867129743
36,24,31,50,FALSE,TRUE,16,0.0003,1.00E-06,TRUE,VAL,2.02840412,4.114423275,1.518061876,0.861410081
36,24,31,50,FALSE,TRUE,16,0.0003,0,TRUE,VAL,2.028504027,4.114828587,1.518133879,0.861395955
