seed,target_index,lead,truth,model,q05,q50,q95
43,33,2,-0.025883160531520844,STDK_plus_QLSTM,-0.8547859787940979,-0.007483877241611481,0.8713045716285706
43,33,2,-0.025883160531520844,STDK_plus_QConvLSTM,-1.9669578075408936,-1.1608566045761108,-0.30069655179977417
43,33,3,0.5052915811538696,STDK,-0.8300449252128601,-0.4239160120487213,0.11207583546638489
43,33,3,0.5052915811538696,STDK_plus_QLSTM,-0.8844845294952393,-0.024855293333530426,0.8413074016571045
43,33,3,0.5052915811538696,STDK_plus_QConvLSTM,-2.204721450805664,-1.3837167024612427,-0.5257154703140259
43,33,4,-0.22920340299606323,STDK,-1.0146253108978271,-0.602052628993988,-0.062244296073913574
43,33,4,-0.22920340299606323,STDK_plus_QLSTM,-0.9095984697341919,-0.04764644056558609,0.805526852607727
43,33,4,-0.22920340299606323,STDK_plus_QConvLSTM,-2.136214256286621,-1.2797363996505737,-0.44832468032836914
43,33,5,-0.6143852472305298,STDK,-1.1788333654403687,-0.756011962890625,-0.21025502681732178
43,33,5,-0.6143852472305298,STDK_plus_QLSTM,-0.9344808459281921,-0.07590777426958084,0.7636287808418274
43,33,5,-0.6143852472305298,STDK_plus_QConvLSTM,-2.1572492122650146,-1.2731293439865112,-0.4679848551750183
43,34,1,-0.9950652718544006,STDK,-1.9689617156982422,-1.5367785692214966,-0.8596295118331909
43,34,1,-0.9950652718544006,STDK_plus_QLSTM,-2.246401071548462,-1.4185402393341064,-0.4826282262802124
43,34,1,-0.9950652718544006,STDK_plus_QConvLSTM,-2.025397539138794,-1.0060638189315796,-0.1818254590034485
43,34,2,-0.018255159258842468,STDK,-2.207258939743042,-1.7771252393722534,-1.0995559692382812
43,34,2,-0.018255159258842468,STDK_plus_QLSTM,-2.293583869934082,-1.453758716583252,-0.5213901996612549
43,34,2,-0.018255159258842468,STDK_plus_QConvLSTM,-1.9144911766052246,-0.9010337591171265,-0.08121472597122192
43,34,3,-0.027823403477668762,STDK,-2.4009013175964355,-1.9683507680892944,-1.287388801574707
43,34,3,-0.027823403477668762,STDK_plus_QLSTM,-2.300471067428589,-1.4664959907531738,-0.5363222360610962
43,34,3,-0.027823403477668762,STDK_plus_QConvLSTM,-1.6393640041351318,-0.6695579886436462,0.10492408275604248
43,34,4,0.09475159645080566,STDK,-2.5513486862182617,-2.111848831176758,-1.424579381942749
43,34,4,0.09475159645080566,STDK_plus_QLSTM,-2.289888620376587,-1.4645707607269287,-0.5338329672813416
43,34,4,0.09475159645080566,STDK_plus_QConvLSTM,-1.7268426418304443,-0.7691870927810669,0.02275937795639038
43,34,5,-0.0022653043270111084,STDK,-2.6758391857147217,-2.2253456115722656,-1.5296034812927246
43,34,5,-0.0022653043270111084,STDK_plus_QLSTM,-2.268059253692627,-1.4535174369812012,-0.5225041508674622
43,34,5,-0.0022653043270111084,STDK_plus_QConvLSTM,-1.8139748573303223,-0.8647003173828125,-0.07001370191574097
43,35,1,-1.1108752489089966,STDK,-2.2000036239624023,-1.7690463066101074,-1.0721299648284912
43,35,1,-1.1108752489089966,STDK_plus_QLSTM,-2.483973264694214,-1.6667428016662598,-0.7149735689163208
43,35,1,-1.1108752489089966,STDK_plus_QConvLSTM,-1.8840891122817993,-1.0324188470840454,0.06541025638580322
43,35,2,-0.9500551223754883,STDK,-2.331782817840576,-1.902755618095398,-1.2044548988342285
43,35,2,-0.9500551223754883,STDK_plus_QLSTM,-2.5032975673675537,-1.6834006309509277,-0.7288776636123657
43,35,2,-0.9500551223754883,STDK_plus_QConvLSTM,-1.8006099462509155,-0.9876723289489746,0.0367581844329834
43,35,3,-0.8779544234275818,STDK,-2.4536688327789307,-2.022340774536133,-1.3187421560287476
43,35,3,-0.8779544234275818,STDK_plus_QLSTM,-2.503208637237549,-1.687840223312378,-0.7386251091957092
43,35,3,-0.8779544234275818,STDK_plus_QConvLSTM,-1.9676573276519775,-1.0943281650543213,-0.0556793212890625
43,35,4,-1.2064495086669922,STDK,-2.5909979343414307,-2.1530237197875977,-1.4381624460220337
43,35,4,-1.2064495086669922,STDK_plus_QLSTM,-2.495002031326294,-1.6855978965759277,-0.7475770711898804
43,35,4,-1.2064495086669922,STDK_plus_QConvLSTM,-1.9357185363769531,-1.078626036643982,0.010477662086486816
43,35,5,-0.5396592617034912,STDK,-2.6977334022521973,-2.2491540908813477,-1.521087884902954
43,35,5,-0.5396592617034912,STDK_plus_QLSTM,-2.4848008155822754,-1.678636074066162,-0.7471417188644409
43,35,5,-0.5396592617034912,STDK_plus_QConvLSTM,-1.9888429641723633,-1.007793664932251,0.02080094814300537
43,36,1,0.46140074729919434,STDK,0.045907795429229736,0.42165979743003845,1.137130618095398
43,36,1,0.46140074729919434,STDK_plus_QLSTM,-0.24067845940589905,0.4950493276119232,1.446958065032959
43,36,1,0.46140074729919434,STDK_plus_QConvLSTM,-0.3453344702720642,0.7378410696983337,1.5575904846191406
43,36,2,0.5749948620796204,STDK,-0.1410503089427948,0.2318289577960968,0.9520246982574463
43,36,2,0.5749948620796204,STDK_plus_QLSTM,-0.29879873991012573,0.44494765996932983,1.3978657722473145
43,36,2,0.5749948620796204,STDK_plus_QConvLSTM,-0.3250620365142822,0.6892461776733398,1.5944278240203857
43,36,3,0.7856705784797668,STDK,-0.5572262406349182,-0.18739625811576843,0.542304277420044
43,36,3,0.7856705784797668,STDK_plus_QLSTM,-0.34328752756118774,0.3981112837791443,1.356980562210083
43,36,3,0.7856705784797668,STDK_plus_QConvLSTM,-0.13961023092269897,0.894385039806366,1.7156059741973877
43,36,4,0.7930375933647156,STDK,-0.8287093639373779,-0.457619309425354,0.28628814220428467
43,36,4,0.7930375933647156,STDK_plus_QLSTM,-0.37288451194763184,0.3600303530693054,1.3242467641830444
43,36,4,0.7930375933647156,STDK_plus_QConvLSTM,0.12691956758499146,1.12354576587677,1.9622180461883545
43,36,5,0.8057336807250977,STDK,-0.9894251823425293,-0.6130952835083008,0.14938122034072876
43,36,5,0.8057336807250977,STDK_plus_QLSTM,-0.3970074951648712,0.3237701952457428,1.2937593460083008
43,36,5,0.8057336807250977,STDK_plus_QConvLSTM,0.3028968572616577,1.1784635782241821,2.0431110858917236
43,37,1,1.2472918033599854,STDK,0.4111535847187042,0.6952118873596191,1.5724477767944336
43,37,1,1.2472918033599854,STDK_plus_QLSTM,-0.011681079864501953,0.696334958076477,1.7031680345535278
43,37,1,1.2472918033599854,STDK_plus_QConvLSTM,-0.5692954063415527,0.45931053161621094,1.186400294303894
43,37,2,1.2784258127212524,STDK,0.12739470601081848,0.4059906005859375,1.2951722145080566
43,37,2,1.2784258127212524,STDK_plus_QLSTM,-0.10424792766571045,0.5956760048866272,1.624941349029541
43,37,2,1.2784258127212524,STDK_plus_QConvLSTM,-0.6167166233062744,0.37144649028778076,1.1109201908111572
43,37,3,1.2541565895080566,STDK,-0.3399239182472229,-0.06323832273483276,0.8484270572662354
43,37,3,1.2541565895080566,STDK_plus_QLSTM,-0.18108093738555908,0.5054505467414856,1.542161464691162
43,37,3,1.2541565895080566,STDK_plus_QConvLSTM,-0.5465408563613892,0.4417867362499237,1.241927146911621
43,37,4,0.2919386029243469,STDK,-0.6781141757965088,-0.3998679518699646,0.5323108434677124
43,37,4,0.2919386029243469,STDK_plus_QLSTM,-0.2597676217556,0.42213281989097595,1.450602650642395
43,37,4,0.2919386029243469,STDK_plus_QConvLSTM,-0.500663697719574,0.4860239028930664,1.326718807220459
43,37,5,1.3225736618041992,STDK,-0.9141268134117126,-0.6311330795288086,0.30712950229644775
43,37,5,1.3225736618041992,STDK_plus_QLSTM,-0.34481385350227356,0.343519002199173,1.361393690109253
43,37,5,1.3225736618041992,STDK_plus_QConvLSTM,-0.3829956650733948,0.5209683179855347,1.4527442455291748
43,38,1,-0.5932852625846863,STDK,-1.4790802001953125,-1.1222840547561646,-0.4877049922943115
43,38,1,-0.5932852625846863,STDK_plus_QLSTM,-1.7868268489837646,-0.9292725920677185,-0.05522090196609497
43,38,1,-0.5932852625846863,STDK_plus_QConvLSTM,-1.8978784084320068,-1.0882551670074463,-0.2815213203430176
43,38,2,-0.5438061356544495,STDK,-1.6413596868515015,-1.2907999753952026,-0.6538911461830139
43,38,2,-0.5438061356544495,STDK_plus_QLSTM,-1.8564891815185547,-0.9892095327377319,-0.11509162187576294
43,38,2,-0.5438061356544495,STDK_plus_QConvLSTM,-1.7691835165023804,-1.042920470237732,-0.2422780990600586
43,38,3,-1.111964464187622,STDK,-1.8299504518508911,-1.48163902759552,-0.8384688496589661
43,38,3,-1.111964464187622,STDK_plus_QLSTM,-1.8889907598495483,-1.0146362781524658,-0.13777512311935425
43,38,3,-1.111964464187622,STDK_plus_QConvLSTM,-1.688936710357666,-0.8677661418914795,-0.20196163654327393
43,38,4,-1.9250054359436035,STDK,-2.0458106994628906,-1.6956146955490112,-1.0429961681365967
43,38,4,-1.9250054359436035,STDK_plus_QLSTM,-1.9169425964355469,-1.038838267326355,-0.15867555141448975
43,38,4,-1.9250054359436035,STDK_plus_QConvLSTM,-1.426609754562378,-0.6244027018547058,0.011110424995422363
43,38,5,-0.6886782646179199,STDK,-2.1773629188537598,-1.8210604190826416,-1.1565194129943848
43,38,5,-0.6886782646179199,STDK_plus_QLSTM,-1.9224894046783447,-1.0508817434310913,-0.1717456579208374
43,38,5,-0.6886782646179199,STDK_plus_QConvLSTM,-1.387855887413025,-0.46213117241859436,0.1399177610874176
43,39,1,-1.1608582735061646,STDK,-1.822107195854187,-1.4558905363082886,-0.7967739701271057
43,39,1,-1.1608582735061646,STDK_plus_QLSTM,-2.1889381408691406,-1.2792798280715942,-0.3430227041244507
43,39,1,-1.1608582735061646,STDK_plus_QConvLSTM,-1.6809680461883545,-0.8792397379875183,-0.009296774864196777
43,39,2,-0.9793471097946167,STDK,-1.9208019971847534,-1.5607095956802368,-0.8993551135063171
43,39,2,-0.9793471097946167,STDK_plus_QLSTM,-2.275031566619873,-1.3584762811660767,-0.37776005268096924
43,39,2,-0.9793471097946167,STDK_plus_QConvLSTM,-1.6619025468826294,-0.7584414482116699,0.04426151514053345
43,39,3,-1.5525743961334229,STDK,-2.060654878616333,-1.7028006315231323,-1.0354629755020142
43,39,3,-1.5525743961334229,STDK_plus_QLSTM,-2.28348445892334,-1.369449496269226,-0.3930988907814026
43,39,3,-1.5525743961334229,STDK_plus_QConvLSTM,-1.6476430892944336,-0.7757724523544312,0.12731558084487915
43,39,4,-2.0695152282714844,STDK,-2.2704920768737793,-1.9108389616012573,-1.234137773513794
43,39,4,-2.0695152282714844,STDK_plus_QLSTM,-2.3163368701934814,-1.4090243577957153,-0.4438418745994568
43,39,4,-2.0695152282714844,STDK_plus_QConvLSTM,-1.6619219779968262,-0.816581666469574,0.16009360551834106
43,39,5,-1.270309329032898,STDK,-2.4117941856384277,-2.0465221405029297,-1.3546932935714722
43,39,5,-1.270309329032898,STDK_plus_QLSTM,-2.329002618789673,-1.427874207496643,-0.4745277762413025
43,39,5,-1.270309329032898,STDK_plus_QConvLSTM,-1.5979056358337402,-0.7846952080726624,0.16868221759796143
43,40,1,0.4784057140350342,STDK,-0.888619065284729,-0.44638246297836304,0.19818711280822754
43,40,1,0.4784057140350342,STDK_plus_QLSTM,-1.2456731796264648,-0.41840875148773193,0.47491031885147095
43,40,1,0.4784057140350342,STDK_plus_QConvLSTM,-0.8330454230308533,0.1838507205247879,1.2059487104415894
43,40,2,0.15471184253692627,STDK,-1.0148708820343018,-0.5749760270118713,0.07153898477554321
43,40,2,0.15471184253692627,STDK_plus_QLSTM,-1.2608451843261719,-0.43809592723846436,0.4596226215362549
43,40,2,0.15471184253692627,STDK_plus_QConvLSTM,-0.8198912143707275,0.1529233604669571,1.151821494102478
43,40,3,-0.24035640060901642,STDK,-1.1212879419326782,-0.679066002368927,-0.025412321090698242
43,40,3,-0.24035640060901642,STDK_plus_QLSTM,-1.2511012554168701,-0.43506646156311035,0.46393096446990967
43,40,3,-0.24035640060901642,STDK_plus_QConvLSTM,-0.8501591682434082,0.05812016874551773,1.0421761274337769
43,40,4,0.005551598966121674,STDK,-1.2176198959350586,-0.7683055400848389,-0.10518121719360352
43,40,4,0.005551598966121674,STDK_plus_QLSTM,-1.2268688678741455,-0.41724371910095215,0.4807279706001282
43,40,4,0.005551598966121674,STDK_plus_QConvLSTM,-0.8525732159614563,0.04126141220331192,0.9989932775497437
43,40,5,0.1501016914844513,STDK,-1.2931265830993652,-0.8323807120323181,-0.15765821933746338
43,40,5,0.1501016914844513,STDK_plus_QLSTM,-1.1888618469238281,-0.3859850764274597,0.5165284276008606
43,40,5,0.1501016914844513,STDK_plus_QConvLSTM,-0.9281235337257385,-0.04078363627195358,0.9228531718254089
43,41,1,-0.26870524883270264,STDK,-0.626367449760437,-0.23241819441318512,0.40455836057662964
43,41,1,-0.26870524883270264,STDK_plus_QLSTM,-0.8311138153076172,-0.1229306161403656,0.7705385684967041
43,41,1,-0.26870524883270264,STDK_plus_QConvLSTM,-1.4660959243774414,-0.5965268611907959,0.17015880346298218
43,41,2,-0.5952481627464294,STDK,-0.8522834777832031,-0.4600643515586853,0.17726367712020874
43,41,2,-0.5952481627464294,STDK_plus_QLSTM,-0.8807563185691833,-0.1591690331697464,0.7498098611831665
43,41,2,-0.5952481627464294,STDK_plus_QConvLSTM,-1.5526149272918701,-0.6115613579750061,0.06053107976913452
43,41,3,-0.21402539312839508,STDK,-1.0187029838562012,-0.624269962310791,0.018099665641784668
43,41,3,-0.21402539312839508,STDK_plus_QLSTM,-0.9311012029647827,-0.20327115058898926,0.7091781497001648
43,41,3,-0.21402539312839508,STDK_plus_QConvLSTM,-1.6413652896881104,-0.6981507539749146,-0.014361917972564697
43,41,4,-0.42235642671585083,STDK,-1.173280954360962,-0.7726351022720337,-0.11897844076156616
43,41,4,-0.42235642671585083,STDK_plus_QLSTM,-0.9786564111709595,-0.24921536445617676,0.6616314053535461
43,41,4,-0.42235642671585083,STDK_plus_QConvLSTM,-1.84735107421875,-0.8942994475364685,-0.2119935154914856
43,41,5,-0.20727631449699402,STDK,-1.3500499725341797,-0.9394204616546631,-0.27143537998199463
43,41,5,-0.20727631449699402,STDK_plus_QLSTM,-1.0243148803710938,-0.29529789090156555,0.6106696128845215
43,41,5,-0.20727631449699402,STDK_plus_QConvLSTM,-1.87437105178833,-0.949439525604248,-0.27396517992019653
43,42,1,0.8725706934928894,STDK,-0.08519893884658813,0.359678715467453,0.9804325103759766
43,42,1,0.8725706934928894,STDK_plus_QLSTM,-0.39337217807769775,0.4147608280181885,1.2339788675308228
43,42,1,0.8725706934928894,STDK_plus_QConvLSTM,-0.23186352849006653,0.46187785267829895,1.365013599395752
43,42,2,1.0843368768692017,STDK,-0.08853822946548462,0.35377681255340576,0.977156937122345
43,42,2,1.0843368768692017,STDK_plus_QLSTM,-0.3773100972175598,0.4298338294029236,1.2558612823486328
43,42,2,1.0843368768692017,STDK_plus_QConvLSTM,-0.2848268151283264,0.45768308639526367,1.3191413879394531
43,42,3,1.2259745597839355,STDK,-0.10976049304008484,0.33405646681785583,0.9648486375808716
43,42,3,1.2259745597839355,STDK_plus_QLSTM,-0.3609060049057007,0.4431396722793579,1.280866265296936
43,42,3,1.2259745597839355,STDK_plus_QConvLSTM,-0.33001911640167236,0.3479703664779663,1.222676157951355
43,42,4,0.8945925831794739,STDK,-0.12432980537414551,0.3252108693122864,0.9679182767868042
43,42,4,0.8945925831794739,STDK_plus_QLSTM,-0.3450539708137512,0.4558575749397278,1.3073759078979492
43,42,4,0.8945925831794739,STDK_plus_QConvLSTM,-0.42169639468193054,0.3128689229488373,1.187723994255066
43,42,5,1.3117096424102783,STDK,-0.1397722065448761,0.31926000118255615,0.9757667183876038
43,42,5,1.3117096424102783,STDK_plus_QLSTM,-0.3305136263370514,0.46791502833366394,1.3239160776138306
43,42,5,1.3117096424102783,STDK_plus_QConvLSTM,-0.494596004486084,0.19372344017028809,1.0915175676345825
43,43,1,-0.5960263013839722,STDK,-1.3676891326904297,-0.9581885933876038,-0.36706697940826416
43,43,1,-0.5960263013839722,STDK_plus_QLSTM,-1.6494778394699097,-0.8842782974243164,-0.09235256910324097
43,43,1,-0.5960263013839722,STDK_plus_QConvLSTM,-1.490555763244629,-0.6446198225021362,0.2646365761756897
43,43,2,-0.40803617238998413,STDK,-1.4568344354629517,-1.0491626262664795,-0.45650821924209595
43,43,2,-0.40803617238998413,STDK_plus_QLSTM,-1.6749603748321533,-0.9087817072868347,-0.11840718984603882
43,43,2,-0.40803617238998413,STDK_plus_QConvLSTM,-1.4886064529418945,-0.7930744886398315,0.09369093179702759
43,43,3,-0.4883784055709839,STDK,-1.5427439212799072,-1.1328303813934326,-0.535237193107605
43,43,3,-0.4883784055709839,STDK_plus_QLSTM,-1.6866483688354492,-0.9213006496429443,-0.13375508785247803
43,43,3,-0.4883784055709839,STDK_plus_QConvLSTM,-1.613243579864502,-0.8785767555236816,0.10900688171386719
43,43,4,-0.6051893830299377,STDK,-1.6196386814117432,-1.2033687829971313,-0.5979284644126892
43,43,4,-0.6051893830299377,STDK_plus_QLSTM,-1.6878169775009155,-0.9210171699523926,-0.13613468408584595
43,43,4,-0.6051893830299377,STDK_plus_QConvLSTM,-1.6918317079544067,-1.015242576599121,-0.06978332996368408
43,43,5,-0.2734493017196655,STDK,-1.6685713529586792,-1.2420780658721924,-0.6279096007347107
43,43,5,-0.2734493017196655,STDK_plus_QLSTM,-1.6797760725021362,-0.9139100909233093,-0.12913352251052856
43,43,5,-0.2734493017196655,STDK_plus_QConvLSTM,-1.7920241355895996,-1.0975993871688843,-0.10076904296875
43,44,1,-1.4389442205429077,STDK,-2.3266777992248535,-1.9539390802383423,-1.2398011684417725
43,44,1,-1.4389442205429077,STDK_plus_QLSTM,-2.629168748855591,-1.8379892110824585,-0.9173911809921265
43,44,1,-1.4389442205429077,STDK_plus_QConvLSTM,-2.425161361694336,-1.6529196500778198,-0.7320718765258789
43,44,2,-1.0757660865783691,STDK,-2.4760396480560303,-2.109124183654785,-1.3883695602416992
43,44,2,-1.0757660865783691,STDK_plus_QLSTM,-2.6662373542785645,-1.881518840789795,-0.9601980447769165
43,44,2,-1.0757660865783691,STDK_plus_QConvLSTM,-2.56434965133667,-1.6538408994674683,-0.7810676097869873
43,44,3,-0.6282253861427307,STDK,-2.6271040439605713,-2.26187801361084,-1.5282810926437378
43,44,3,-0.6282253861427307,STDK_plus_QLSTM,-2.688889265060425,-1.910042643547058,-0.9876455664634705
43,44,3,-0.6282253861427307,STDK_plus_QConvLSTM,-2.4547410011291504,-1.6074509620666504,-0.6782777905464172
43,44,4,-0.7199844121932983,STDK,-2.760068655014038,-2.3927087783813477,-1.6410987377166748
43,44,4,-0.7199844121932983,STDK_plus_QLSTM,-2.704137086868286,-1.9302414655685425,-1.0037380456924438
43,44,4,-0.7199844121932983,STDK_plus_QConvLSTM,-2.3983161449432373,-1.6508688926696777,-0.6997949481010437
43,44,5,-0.6126272678375244,STDK,-2.7939133644104004,-2.4207892417907715,-1.6435914039611816
43,44,5,-0.6126272678375244,STDK_plus_QLSTM,-2.7125301361083984,-1.942569613456726,-1.0133886337280273
43,44,5,-0.6126272678375244,STDK_plus_QConvLSTM,-2.455641984939575,-1.7085182666778564,-0.6678832769393921
43,45,1,-0.7712442874908447,STDK,-1.5311986207962036,-1.2014087438583374,-0.5117390751838684
43,45,1,-0.7712442874908447,STDK_plus_QLSTM,-1.9336673021316528,-1.1300135850906372,-0.2576596736907959
43,45,1,-0.7712442874908447,STDK_plus_QConvLSTM,-1.2088382244110107,-0.4431192874908447,0.3902398347854614
43,45,2,-0.7550941705703735,STDK,-1.649190068244934,-1.3250550031661987,-0.631869912147522
43,45,2,-0.7550941705703735,STDK_plus_QLSTM,-1.8954119682312012,-1.094722867012024,-0.21973609924316406
43,45,2,-0.7550941705703735,STDK_plus_QConvLSTM,-1.0612636804580688,-0.34622058272361755,0.5326874256134033
43,45,3,-0.5365174412727356,STDK,-1.7635228633880615,-1.4415098428726196,-0.7408893704414368
43,45,3,-0.5365174412727356,STDK_plus_QLSTM,-1.8016830682754517,-1.007846474647522,-0.13099050521850586
43,45,3,-0.5365174412727356,STDK_plus_QConvLSTM,-0.9242594242095947,-0.3227037489414215,0.5905935764312744
43,45,4,-0.11288340389728546,STDK,-1.8701640367507935,-1.5464659929275513,-0.8287827372550964
43,45,4,-0.11288340389728546,STDK_plus_QLSTM,-1.6779470443725586,-0.8849296569824219,-0.007471859455108643
43,45,4,-0.11288340389728546,STDK_plus_QConvLSTM,-0.9739295244216919,-0.39878812432289124,0.5479393005371094
43,45,5,0.15106169879436493,STDK,-1.9267792701721191,-1.5978350639343262,-0.8576696515083313
43,45,5,0.15106169879436493,STDK_plus_QLSTM,-1.539355754852295,-0.7425459623336792,0.13754361867904663
43,45,5,0.15106169879436493,STDK_plus_QConvLSTM,-1.0554308891296387,-0.5218258500099182,0.4368321895599365
43,46,1,0.6796076893806458,STDK,0.52886563539505,0.8636013269424438,1.576063871383667
43,46,1,0.6796076893806458,STDK_plus_QLSTM,0.08115184307098389,0.8455182313919067,1.719878911972046
43,46,1,0.6796076893806458,STDK_plus_QConvLSTM,-0.5586836338043213,0.20320211350917816,1.118367075920105
43,46,2,0.3482598662376404,STDK,0.5465703010559082,0.8752450942993164,1.591670274734497
43,46,2,0.3482598662376404,STDK_plus_QLSTM,0.05055844783782959,0.8534163236618042,1.7238222360610962
43,46,2,0.3482598662376404,STDK_plus_QConvLSTM,-0.4403494596481323,0.29555535316467285,1.19581937789917
43,46,3,0.6477015614509583,STDK,0.5213966369628906,0.8480008244514465,1.5737987756729126
43,46,3,0.6477015614509583,STDK_plus_QLSTM,0.015304982662200928,0.8364999890327454,1.7062586545944214
43,46,3,0.6477015614509583,STDK_plus_QConvLSTM,-0.3654159903526306,0.4633076786994934,1.3227019309997559
43,46,4,0.19783559441566467,STDK,0.4706704318523407,0.7991007566452026,1.5387860536575317
43,46,4,0.19783559441566467,STDK_plus_QLSTM,-0.02030205726623535,0.8063485622406006,1.6787917613983154
43,46,4,0.19783559441566467,STDK_plus_QConvLSTM,-0.3806413412094116,0.5139092803001404,1.4064857959747314
43,46,5,0.7028946876525879,STDK,0.41295531392097473,0.7468421459197998,1.5029022693634033
43,46,5,0.7028946876525879,STDK_plus_QLSTM,-0.04264402389526367,0.769940972328186,1.6464765071868896
43,46,5,0.7028946876525879,STDK_plus_QConvLSTM,-0.20701229572296143,0.671530544757843,1.4723591804504395
43,47,1,-1.3778811693191528,STDK,-2.3052151203155518,-2.028339385986328,-1.2625222206115723
43,47,1,-1.3778811693191528,STDK_plus_QLSTM,-2.8824965953826904,-2.017977714538574,-0.9706729650497437
43,47,1,-1.3778811693191528,STDK_plus_QConvLSTM,-2.456613540649414,-1.7468403577804565,-0.9522685408592224
43,47,2,-1.514557123184204,STDK,-2.387112617492676,-2.115248680114746,-1.345690131187439
43,47,2,-1.514557123184204,STDK_plus_QLSTM,-2.8739705085754395,-1.9853205680847168,-0.9288145303726196
43,47,2,-1.514557123184204,STDK_plus_QConvLSTM,-2.580138921737671,-1.7124910354614258,-1.0463664531707764
43,47,3,-1.426668405532837,STDK,-2.4709489345550537,-2.200881004333496,-1.4194579124450684
43,47,3,-1.426668405532837,STDK_plus_QLSTM,-2.8389008045196533,-1.9539347887039185,-0.9077252149581909
43,47,3,-1.426668405532837,STDK_plus_QConvLSTM,-2.6174063682556152,-1.9130923748016357,-1.1709446907043457
43,47,4,-1.873577356338501,STDK,-2.5987331867218018,-2.32722806930542,-1.5325876474380493
43,47,4,-1.873577356338501,STDK_plus_QLSTM,-2.806069850921631,-1.928730845451355,-0.9043235778808594
43,47,4,-1.873577356338501,STDK_plus_QConvLSTM,-2.4986519813537598,-1.792870283126831,-1.0124431848526
43,47,5,-1.7311782836914062,STDK,-2.7430434226989746,-2.467033863067627,-1.6598131656646729
43,47,5,-1.7311782836914062,STDK_plus_QLSTM,-2.774445056915283,-1.904646396636963,-0.9065456390380859
43,47,5,-1.7311782836914062,STDK_plus_QConvLSTM,-2.463870048522949,-1.7401821613311768,-0.797569751739502
43,48,1,-0.11770026385784149,STDK,-0.5157276391983032,-0.21372941136360168,0.4899573028087616
43,48,1,-0.11770026385784149,STDK_plus_QLSTM,-0.9424039125442505,-0.18919670581817627,0.7948741912841797
43,48,1,-0.11770026385784149,STDK_plus_QConvLSTM,-0.9627063870429993,-0.23979665338993073,0.6119625568389893
43,48,2,0.31466084718704224,STDK,-0.6769151091575623,-0.38024842739105225,0.32987159490585327
43,48,2,0.31466084718704224,STDK_plus_QLSTM,-0.9648834466934204,-0.21538648009300232,0.7471963167190552
43,48,2,0.31466084718704224,STDK_plus_QConvLSTM,-0.9523869752883911,-0.23580211400985718,0.6548584699630737
43,48,3,-0.31486737728118896,STDK,-0.8335968255996704,-0.538885235786438,0.18333786725997925
43,48,3,-0.31486737728118896,STDK_plus_QLSTM,-1.012068271636963,-0.26186397671699524,0.6852749586105347
43,48,3,-0.31486737728118896,STDK_plus_QConvLSTM,-0.9554409980773926,-0.15504777431488037,0.6438993215560913
43,48,4,-1.4764244556427002,STDK,-1.0095492601394653,-0.713246762752533,0.025728046894073486
43,48,4,-1.4764244556427002,STDK_plus_QLSTM,-1.0803587436676025,-0.32460835576057434,0.6158336400985718
43,48,4,-1.4764244556427002,STDK_plus_QConvLSTM,-0.8539780974388123,-0.09807316213846207,0.7263913154602051
43,48,5,-0.9367283582687378,STDK,-1.1400072574615479,-0.8387863039970398,-0.08088284730911255
43,48,5,-0.9367283582687378,STDK_plus_QLSTM,-1.1644524335861206,-0.3988252580165863,0.5424904823303223
43,48,5,-0.9367283582687378,STDK_plus_QConvLSTM,-0.7882484793663025,-0.04801282659173012,0.8096439838409424
43,49,1,0.5240137577056885,STDK,-0.18378138542175293,0.16034334897994995,0.9136695861816406
43,49,1,0.5240137577056885,STDK_plus_QLSTM,-0.6371071338653564,0.20020818710327148,1.1910138130187988
43,49,1,0.5240137577056885,STDK_plus_QConvLSTM,-0.07810229063034058,0.8859807848930359,1.9884731769561768
43,49,2,0.6040488481521606,STDK,-0.18581153452396393,0.15228413045406342,0.9127874374389648
43,49,2,0.6040488481521606,STDK_plus_QLSTM,-0.6264435052871704,0.22104552388191223,1.2214241027832031
43,49,2,0.6040488481521606,STDK_plus_QConvLSTM,-0.017304539680480957,0.8221967816352844,1.9336998462677002
43,49,3,0.19077859818935394,STDK,-0.2422322779893875,0.0936853438615799,0.8723936080932617
43,49,3,0.19077859818935394,STDK_plus_QLSTM,-0.6076690554618835,0.2419167309999466,1.2493611574172974
43,49,3,0.19077859818935394,STDK_plus_QConvLSTM,0.0155983567237854,0.8039140701293945,1.9316904544830322
43,49,4,-0.24947339296340942,STDK,-0.29668572545051575,0.04107165336608887,0.8480414748191833
43,49,4,-0.24947339296340942,STDK_plus_QLSTM,-0.584867000579834,0.26221418380737305,1.2711365222930908
43,49,4,-0.24947339296340942,STDK_plus_QConvLSTM,-0.11227953433990479,0.8575126528739929,1.9604859352111816
43,49,5,0.2678256928920746,STDK,-0.39120036363601685,-0.04786135256290436,0.8244194388389587
43,49,5,0.2678256928920746,STDK_plus_QLSTM,-0.5582336187362671,0.282656192779541,1.2914574146270752
43,49,5,0.2678256928920746,STDK_plus_QConvLSTM,-0.07400661706924438,0.7493132948875427,1.9125850200653076
43,50,1,0.6568686962127686,STDK,0.0719904899597168,0.511716365814209,1.157306432723999
43,50,1,0.6568686962127686,STDK_plus_QLSTM,-0.2053992748260498,0.5390676259994507,1.5074841976165771
43,50,1,0.6568686962127686,STDK_plus_QConvLSTM,-0.7041490077972412,0.23427152633666992,1.168137550354004
43,50,2,-0.21514515578746796,STDK,-0.03001895546913147,0.40783870220184326,1.05430006980896
